"deduptitle"
"|aChemie der Hauswirthschaft :|bbelehrende und erklärende Einblicke in die alltäglichen Vorgänge und Verrichtungen des häuslichen Lebens : zu Nutz und Frommen der deutschen Frauen und Jungfrauen /|cverfasst von W. Baer |aBaer, W"
"|aReconstruction of Wave-particle Duality and Its Implications for General Chemistry Textbooks"
"|aCollected papers of H. Brian Halsall |aHalsall, H. Brian,|eauthor"
"|aDie Metallurgie.|nBd. 2,|pMetallverarbeitung /|cvon A. Ledebur |aLedebur, A.|q(Adolf),|d1837-1906"
"|aScientific instruments, laboratory apparatus and supplies for physics, chemistry, and general science :|bcatalog G /|cW.M. Welch Scientific Company, Chicago, Ill |aW.M. Welch Scientific Company"
"|aDie Verwerthung der Knochen auf chemischem Wege :|beine Darstellung der Verarbeitung von Knochen auf alle aus denselben gewinnbaren Producte, insbesondere Fett, Leim, Knochenkohle, Düngemittel, Phosphor und phosphorsaure Salze /|cvon Wilhelm Friedberg |aFriedberg, Wilhelm"
"|aStereochemie / von E. Wedekind |aWedekind, E.|q(Edgar),|d1870-1938 |a2. umgearb. und verm. Aufl"
"|aBasic concepts of chemistry /|cAlan Sherman, Sharon Sherman, Leonard Russikoff |aSherman, Alan |a4th ed"
"|aDe wijze en de dwaas :|bde alchemist in woord en beeld /|cmet bijdragen van Eric Van Schoonenberghe ... [et al.] ; onder redactie van Davy Jacobs"
"|aThe oxidation of phenol derivatives /|cby Cyril Norman Hinshelwood |aHinshelwood, Cyril,|cSir,|d1897-1967"
"|aEarly responses to the periodic system /|cedited By Masanori Kaji, Helge Kragh, and Gabor Pallo"
"|aTre trattati tedeschi di alchimia del XVII secolo /|ca cura di Paolo Lucarelli"
"|aChemistry :|bthe science in context /|cThomas R. Gilbert ... [et al.] |a3rd ed"
"|aPractical chemistry :|bfor use in science classes and higher and middle class schools /|cby J. Howard |aHoward, John"
"|aLa Turba dei filosofi. :|bSeguita dal Discorso di un anonimo sulla Turba /|cArisleo ; introduzione, traduzione e commento di Paolo Lucarelli |aTurba philosophorum.|lItalian"
"|aNobel Prize winners in chemistry :|b(1901-2002) /|cArun Agarwal |aAgarwal, Arun"
"|aA system of mineralogy :|bin which minerals are arranged according to the natural history method /|cby Robert Jameson |aJameson, Robert,|d1774-1854 |a3rd ed., enl. and improved"
"|aThe rise of alchemy in fourteenth-century England :|bPlantagenet kings and the search for the philosopher's stone /|cJonathan Hughes |aHughes, Jonathan,|d1952-"
"|aChemistry as it is, compared with what it was, or, A systematic view of the present state of chemistry with its application to the mechanical arts :|bto which is added a supplement, containing original essays and communications respecting the most modern and approved operations in the useful arts /|cby Geo. G. Carey |aCarey, George G"
"|aRichard Kuhn :|bSkizzen zur Karriere eines österreichischen Nobelpreisträgers /|cGerhard Oberkofler, Peter Goller ; [Herausgeber, Archiv der Leopold-Franzens-Universität] |aOberkofler, Gerhard"
"|aPreisverzeichnis über chemische Apparate und Gerätschaften /|cvon C. Gerhardt Fabrik und Lager chemischer Apparate errichtet 1846 |aC. Gerhardt, Fabrik und Lager Chemischer Apparate |a14th Aufl"
"|aGender and scientific discourse in early modern culture /|cedited by Kathleen P. Long"
"|aParacelsus (Theophrastus Bombastus von Hohenheim, 1493-1541) :|bessential theoretical writings /|cedited and translated with a commentary and introduction by Andrew Weeks |aParacelsus,|d1493-1541 |aWorks.|kSelections.|lEnglish & German.|f2008"
"|aDie explosiven stoffe: ihre geschichte, fabrikation, eigenschafter, prüfung und praktische anwendung in der sprengtechnik. :|bMit einem anhange enthaltend: Die hilfsmittel der submarinen spreng-technik (torpedos und seeminen) ... /|cbearb. von dr. Fr. Böckmann . |aBöckmann, Fr.|q(Friedrich),|d1853-"
"|aProblems for Concepts and models of inorganic chemistry /|cBodie E. Douglas, Darl H. McDaniel, John J. Alexander |aDouglas, Bodie Eugene,|d1924- |a3rd ed"
