"|aHumoristische Rundschau :|bein musikalisches Zeitgemälde in Form eines Potpourri /|ccomponirt von Aug. M. Canthal ; Ausgabe für Pianoforte |aCanthal, August M |aHumoristische Rundschau;|oarr"
"|aZwölf Kinderlieder für Schule und Haus ...|nHeft I-[VI] /|ccomponirt von Fr. Silcher |aSilcher, Friedrich,|d1789-1860 |aKinderlieder für Schule und Haus"
"|aO magnify the Lord with me /|cby Stephen Morrill Jones |aJones, Stephen Morrill"
"|aPapillons :|bpour le piano /|cpar Moriz Rosenthal |aRosenthal, Moriz,|d1862-1946"
"|aVariations on a national song :|bAmerica"" : an imitation of different instruments for the pianoforte /|cby Eugenio Pirani |aPirani, Eugenio,|d1852-1939"""
"|aEpidaurus /|cAlfred H. Bartles |aBartles, Alfred H"
"|aEtude /|cA. Rubinstein ; rev. and fingered by Wm Scharfenberg |aRubinstein, Anton,|d1829-1894 |aEtudes,|mpiano,|nop. 23.|nNo. 2"
"|aHoward's quick step :|bperformed by the Boston Brass Band, and respectfully dedicated to E. Flagg, Esqr. /|cby Frank Howard (of Dumbolton's Ethiopian Serenaders), & arr. from their most favourite melodies |aHoward, Frank,|d1823-"
"|aLe freyschutz.|pNo. 7 :|bOper in drei Aufzügen /|cin Musik gesetzt von C.M. von Weber ; Klavier-Auszug |aWeber, Carl Maria von,|d1786-1826 |aFreischütz.|pKommt ein schlanker Bursch.|sVocal score"
"|aObservations :|bfor vocal soloists, chamber chorus, piano quintet, 2010 /|cLee Johnson |aJohnson, Lee,|d1961-"
"|aShort voluntaries for the organ :|bselected from the works of Abel, Arne, Beethoven ... [et al.] /|carranged by John Hiles"
"|aLes rosières :|bopéra-comique en trois actes /|cparoles de Monsieur Théaulon ; mis en musique par Ferdinand Hérold |aHérold, Ferdinand,|d1791-1833"
"|aCircle :|bcircus music for mime /|cby Raymond Eugene Fahrner |aFahrner, Raymond Eugene"
"|aDemands /|cby Drazena Zupan Bubalo |aBubalo, Drazena Zupan"
"|a12 études d'exécution transcendante :|bpour le piano, op. 11 /|cpar S. Liapounow |aL?i?apunov, S. M.|q(Serge? Mikha?lovich),|d1859-1924 |aEtudes d'exécution transcendante"
"|aPacific 231 :|bmouvement symphonique /|cA. Honegger |aHonegger, Arthur,|d1892-1955"
"|aThe shorter Pilgrim' progress :|ba musical allegory for soli, chorus, organ & orchestra, op. 37a /|cbased on the text of John Bunyan by Elizabeth Hodgkinson ; music by Edgar Stillman Kelley |aKelley, Edgar Stillman,|d1857-1944 |aPilgrim's progress.|kSelections.|sVocal score"
"|aMartha :|bOper in vier Aufzüge /|cvon Friedrich ; Musik von Friedrich von Flotow ; Ouverture übertragen für das Pianoforte zu vier Händen von Carl Czerny |aFlotow, Friedrich von,|d1812-1883 |aMartha.|pOuverture;|oarr"
"|aAmanecer en tiempos de guerra /|cby Samuel Robles |aRobles, Samuel"
"|aEl café iridiscente /|cKurt Knecht |aKnecht, Kurt,|d1971-"
"|aDurandarte :|ban opera in 4 acts /|cmusic & libretto by Spencer Huffman ; adapted from The king stag of Carlo Gozzi ; piano score |aHuffman, Walter Spencer,|d1921-2005 |aDurandarte.|sVocal score"
"|aConcerto D minor BWV 1043, for 2 violins and string orchestra /|cby Johann Sebastian Bach ; foreword by Wilhelm Merian |aBach, Johann Sebastian,|d1685-1750 |aConcertos,|mviolins (2), string orchestra,|nBWV 1043,|rD minor"
"|aIntroductions and good-byes :|ba 9-minute opera : 1959 /|clibretto by Gian Carlo Menotti ; music by Lukas Foss |aFoss, Lukas,|d1922-2009"
"|aTrio for viola, clarinet, and piano (1999) /|cKurt Rohde] |aRohde, Kurt |aTrios,|mpiano, clarinet, viola"
"|aLove's philosophy :|bfor soprano, B-flat clarinet and piano /|cSally Lamb |aLamb McCune, Sally,|d1966-"
"|aThe young melodist :|ba collection of social, moral and patriotic songs designed for schools and academies /|ccomposed and arranged for one, two, and three voices by William B. Bradbury . |aBradbury, William B.|q(William Batchelder),|d1816-1868"
"|aDie Forelle :|bLied von Fr. Schubert : zweite Version, für das Pianoforte /|cvon Fr. Liszt |aLiszt, Franz,|d1811-1886"
"|aThe poems to come :|bfor flute, B?/A clarinet, viola, violoncello, and piano /|cJohn G. Bilotta |aBilotta, John G.|q(John George),|d1948-"
"|aHausmusik :|beighteen easy pieces for the piano, op. 77.|pCanzonetta /|cCarl Reinecke ; edited and fingered by Louis Oesterle |aReinecke, Carl,|d1824-1910 |aHausmusik,|mpiano,|nop. 77.|pCanzonetta"
"|aDon Carlo :|bopera in cinque atti /|cdi G. Méry e C. Du Locle ; [musica di] Giuseppe Verdi ; opera completa per canto e pianoforte |aVerdi, Giuseppe,|d1813-1901 |aDon Carlos.|sVocal score.|lItalian |aEd. senza ballabili"
"|aGrande fantaisie sur des motifs de Robert le diable de Meyerbeer :|bpour piano /|cpar F. Liszt |aLiszt, Franz,|d1811-1886 |aReminiscences de Robert le Diable"
"|aSerenade, D major, for full orchestra, op. 11 /|cby Johannes Brahms ; with foreword by Wilhelm Altmann |aBrahms, Johannes,|d1833-1897 |aSerenades,|morchestra,|nno. 1, op. 11,|rD major"
"|aSeptet for clarinet, alto saxophone, French horn, two violins, double bass & piano, op. 43 /|cGary Noland |aNoland, Gary |aSeptets,|mpiano, winds, strings,|nop. 43"
"|aRondo villageois :|bpour le piano-forte, oeuv. 122 /|ccomposé par J.N. Hummel |aHummel, Johann Nepomuk,|d1778-1837 |aRondeau villageois"
"|aArmy regulations for drum, fife, and bugle :|bbeing a complete manual for these instruments, giving all the calls for camp and field duty, to which is added suitable music for each instrument / by William Nevins ; arr. by A.J. Vaas |aNevins, William"
"|aVIII sonates pour le pianoforte /|cpar Joseph Haydn |aHaydn, Joseph,|d1732-1809 |aSonatas,|mpiano.|kSelections"
"|aBamboula :|bop. 2 /|cL.M. Gottschalk |aGottschalk, Louis Moreau,|d1829-1869"
"|a3 idylles :|bpour piano, op. 23 /|cpar J.Schulhoff |aSchulhoff, Julius,|d1825-1898 |aIdylles,|nop. 23"
"|aThe medium.|pAct II /|cby Gian Carlo Menotti |aMenotti, Gian Carlo,|d1911-2007"
"|aQuartette für zwei Violinen, Bratsche und Violoncell.|nNo. 14, Quartett Op. 131 in Cis m /|cvon L. van Beethoven ; Arrangement für das Pianoforte zu vier Händen von Engelbert Röntgen |aBeethoven, Ludwig van,|d1770-1827 |aQuartets,|mstrings,|nno. 14, op. 131,|rC# minor;|oarr"
"|aPiano trio no. 2 :|bVisions /|cGary Smart |aSmart, Gary,|d1943- |aTrios,|mpiano, strings,|nno. 2"
"|aTriakontameron :|bthirty moods and scenes in triple measure for pianoforte : no. 11, Alt-Wien /|cLeopold Godowsky |aGodowsky, Leopold,|d1870-1938 |aTriakontameron.|pAlt Wien"
"|aDon Carlo :|bdramma lirico in quattro atti /|c[music by] Giuseppe Verdi ; [libretto by] di Joseph Méry e Camille du Locle ; opera completa per canto e pianoforte |aVerdi, Giuseppe,|d1813-1901 |aDon Carlos.|sVocal score.|lItalian"
"|aAlborada del gracioso :|bpour orchestre /|cMaurice Ravel. -- |aRavel, Maurice,|d1875-1937 |aMiroirs.|pAlborada del gracioso;|oarr"
"|aSechs Lieder ohne Worte :|bfür das Pianoforte, IItes Heft, op. 30 /|ccomponirt von Felix Mendelssohn Bartholdy |aMendelssohn-Bartholdy, Felix,|d1809-1847 |aLieder ohne Worte,|mpiano,|nop. 30"
"|aOuverture zu Schillers Braut von Messina :|bfür grosses Orchester, Op. 100 /|cvon Robert Schumann ; für Pianoforte zu 2 Händen |aSchumann, Robert,|d1810-1856 |aBraut von Messina;|oarr"
"|aThe American singer.|c[By] John W. Beattie, Josephine Wolverton, Grace V. Wilson [and] Howard Hinga |aBeattie, John W.|q(John Walter),|d1885-1962 |a2d ed"
"|aThe Psaltery :|ba new collection of church music, consisting of psalm and hymn tunes, chants, and anthems : being one of the most complete music books for church choirs, congregations, singing schools, and societies, ever published /|cby Lowell Mason and George James Webb"
"|aGems of German song :|ba collection of the most beautiful vocal compositions : of Beethoven, Von Weber, Mendelssohn, Schubert, Abt, Kücken, Gumbert, Krebs, Reichardt, Spohr, Proch, Keller, etc. /|cwith accompaniment for the piano-forte"
"|aDidon :|btragédie lyrique en 3 actes : représentée par L'Académie Royale de Musique le 16. Octobre 1783 /|cPiccini ; paroles de Marmontel ; reconstituée et réduite pour piano et chant par Gustave Lefevre |aPiccinni, Niccolò,|d1728-1800 |aDidon.|sVocal score"
"|aNocturne per pianoforte, opus 10 /|cAlbino Gorno |aGorno, Albino,|d1859-1945 |aStudio d'espressione"
"|aFantaisie pour le pianoforte à quatre mains, oeuv. 103 /|ccomposée par Franz Schubert |aSchubert, Franz,|d1797-1828 |aFantasien,|mpiano, 4 hands,|nD. 940,|rF minor |aNeue, einzig rechtmässige Ausg"
"|aRandom blackouts II :|bImage music XXXVIII : for baritone and piano, 4 hands /|cpoetry, Austin Kleon ; music, Greg A. Steinke |aSteinke, Greg A.,|d1942- |aRandom blackouts,|nno. 2 |aScore"
"|aOverture to the romantic opera Der fliegende Holländer =|bThe flying Dutchman /|cby Richard Wagner |aWagner, Richard,|d1813-1883 |aFliegende Holländer.|pOuvertüre"
"|aGondoliera :|bfor mixed chorus with piano accompaniment, op. 15 /|cby Albino Gorno |aGorno, Albino,|d1859-1945 |aGondoliera.|lEnglish & Italian"
"|aAssisa a piè d'un salice :|bromance de Desdemona de l'opéra Othello /|cde Rossini ; transcrite pour piano par E. Haberbier, op. 5 |aRossini, Gioacchino,|d1792-1868 |aOtello.|pAssisa a piè d'un salice;|oarr"
"|aGenerations :|bfor chamber ensemble /|cDaniel J. Knaggs |aKnaggs, Daniel J"
"|aPrimary melodies /|cby E.W. Newton |aNewton, Elbridge W.|q(Elbridge Ward),|d1863-1940"
"|aLost in Queens :|ba piano duet /|cby Ellene Owens |aOwens, Ellene"
"|aShades of Chinese essence :|bfor solo piano, 2014 /|cWang A-Mao |aWang, A Mao,|d1986-"
"|aConcerto G major :|bfor flute and orchestra /|cby Wolfgang Amadeus Mozart ; Köchel no. 313 ; edited and with foreword by Rudolf Gerber |aMozart, Wolfgang Amadeus,|d1756-1791 |aConcertos,|mflute, orchestra,|nK. 313,|rG major"
"|aBurlesca, op. 9 /|cAlbino Gorno |aGorno, Albino,|d1859-1945 |aBurlesque,|mpiano, orchestra,|nop. 9,|rD major;|oarr"
"|aA concise history of music,|bfrom the commencement of the Christian era to the present time. For the use of students.|cBy H.G. Bonavia Hunt .. |aHunt, Henry George Bonavia,|d1847-1917 |a7th ed., rev"
"|aFive North American folk songs :|bfor bass/baritone and piano /|cby Glenn Jenks |aJenks, Glenn |aNorth American folk songs"
"|aThe melodies of Stephen C. Foster |aFoster, Stephen Collins,|d1826-1864 |aWorks.|kSelections |a[Blue grass ed.]"
"|aConcerto, C major :|bfor flute and harp with orchestra, Köchel no. 299 /|cby Wolfgang Amadeus Mozart ; edited and with foreword by Rudolf Gerber |aMozart, Wolfgang Amadeus,|d1756-1791 |aConcertos,|mflute, harp, orchestra,|nK. 299,|rC major"
"|aGrosses Trio, Fis dur, op. 1 /|cX. Scharwenka |aScharwenka, Xaver,|d1850-1924 |aTrios,|mpiano, strings,|nno. 1, op. 1,|rF# major"
"|aAlceste :|bOper in drei Akten /|cvon J.C. von Gluck ; vollständiger Clavierauszug für Pianoforte zu 4 Händen ohne Worte |aGluck, Christoph Willibald,|cRitter von,|d1714-1787 |aAlceste|n(1776)|oarr"
"|aSymphony in C /|cCarl Dittersdorf |aDittersdorf, Karl Ditters von,|d1739-1799 |aSymphonies,|nK. 32,|rC major"
"|aCarousel :|bdance-variations for piano on All the pretty little horses"" /|cElizabeth Lauer |aLauer, Elizabeth"""
"|aPhantasie for flute and piano, 2009 /|cby Dana L. Collins |aCollins, Dana L.|q(Dana Lawrence),|d1953- |aPhantasie,|mflute, piano"
"|aWillie my brave :|bballad /|cwritten and composed by Stephen C. Foster |aFoster, Stephen Collins,|d1826-1864 |a[Earliest known 1st ed.]"
"|aDer Freischütz :|bOuverture /|cWeber |aWeber, Carl Maria von,|d1786-1826 |aFreischütz.|pOuverture"
"|aFeuilles volantes :|bpour piano, op. 123 /|cpar Stephen Heller |aHeller, Stephen,|d1813-1888 |aFeuilles volantes,|nop. 123"
"|aSymphony, D major (without menuet) /|cby Wolfgang Amadeus Mozart ; edited from the autograph ms. by T. Kroyer |aMozart, Wolfgang Amadeus,|d1756-1791 |aSymphonies,|nK. 504,|rD major"
"|aChant de joie :|bpour orchestre /|cArthur Honegger |aHonegger, Arthur,|d1892-1955 |aChant de joie"
"|aL'art du chant appliqué au piano.|nNo. 1,|pA te, o cara : quatuor from I Puritani by Bellini : with preface /|cS. Thalberg |aThalberg, Sigismond,|d1812-1871 |aArt du chant appliqué au piano.|nNo. 1"
"|aJeux d'enfants :|b12 pièces, op. 22 /|cpar Georges Bizet ; transcription pour piano à 2 mains par Lucien Garban |aBizet, Georges,|d1838-1875 |aJeux d'enfants;|oarr"
"|aThe dulcimer,|bor, The New York collection of sacred music : constituting a large and choice variety of new tunes, chants, anthems, motetts, &c., from the best foreign and American composers, with all the old tunes in common use [...] /|cby I. B. Woodbury |aWoodbury, I. B.|q(Isaac Baker),|d1819-1858"
"|aSzene und Arie, Ah perfido! :|bfür Sopran mit Belgleitung des Orchesters, op. 65 /|cLudwig van Beethoven ; Klavierauszug mit Text von Fr. Brissler |aBeethoven, Ludwig van,|d1770-1827 |aAh, perfido.|sVocal score"
"|aRosanna :|bone act opera, LRC 241 /|cDinos Constantinides ; piano version |aConstantinides, Dinos |aRosanna.|sVocal score"
"|aFreischutz.|pOverture =|bobertura /|cWeber |aWeber, Carl Maria von,|d1786-1826 |aFreischütz.|pOuverture"
"|aThe seasons :|ban oratorio /|cthe music by Joseph Haydn |aHaydn, Joseph,|d1732-1809 |aJahreszeiten.|sVocal score.|lEnglish"
"|aTrois sonates à 4 mains pour le piano, op. 16 [i.e., 14] /|cpar M. Clementi |aClementi, Muzio,|d1752-1832 |aDuets,|mpiano, 4 hands,|nop. 14 |aNouvelle éd"
"|aZ³ :|bfor 2 flutes & piano /|cCynthia Folio |aFolio, Cynthia"
"|aThe music lesson /|cby Ted Vives |aVives, Ted,|d1964-"
"|aLa diabolique :|bgrand étude caractéristique, op. 47 /|cJ.  Leybach |aLeybach, J.|q(Joseph),|d1817-1891"
"|aGrande polonoise :|bpour le pianoforte, oeuv. 8 /|cmusique de J. Kalliwoda |aKalliwoda, Johann Wenzel,|d1801-1866"
"|aVariazioni per il piano forte sopra il tema, La dolce speranza, nell'opera La Cenerentola del Sig. Giovacchino Rossini /|ccomposte da Francesco Schoberlechner |aSchoberlechner, Franz,|d1797-1843 |aVariazioni sopra La dolce speranza"
"|aGoose step :|bnovelty one step /|cby Eugene Platzmann |aPlatzmann, Eugene"
"|aSecurity lapses :|bfor oboe, clarinet, and bassoon /|cJon Jeffrey Grier |aGrier, Jon"
"|aThere must be a silver lining :|bthat's shining for me : fox-trot song /|clyric by Dolly Morse ; music by Walter Donaldson |aDonaldson, Walter,|d1893-1947"
"|aPrimo amore piacer del ciel :|bArie für Sopran mit Orchesterbegleitung /|cBeethoven |aBeethoven, Ludwig van,|d1770-1827 |aPrimo amore"
"|aSilent silent night /|cBrian Throckmorton |aThrockmorton, Brian"
"|aEarth songs :|bfor cajón, vibraphone and piano /|cby Teresa LeVelle |aLeVelle, Teresa D"
"|aOn to stillness :|ba cycle of songs /|con poetry by Georg Trakl as translated by Stephen Tapscott ; for mezzo-soprano, oboe, guitar and percussion by Gregory Mertl |aMertl, Gregory"
"|aPrometheus :|bfor bass voice and orchestra /|c[Arthur Cunningham] |aCunningham, Arthur,|d1928-1997"
"|aAlong came Ruth /|cwords and music by Irving Berlin |aBerlin, Irving,|d1888-1989"
"|aL. van Beethoven's First symphony /|carr. by Theo. Moses |aBeethoven, Ludwig van,|d1770-1827 |aSymphonies,|nno. 1, op. 21,|rC major;|oarr"
"|aQuintet. :|bOpus 1, for piano two violins, viola and cello /|cDohnányi |aDohnányi, Ern?,|d1877-1960 |aQuintets,|mpiano, violins (2), viola, cello,|nno. 1, op. 1,|rC minor"
"|aL'assedio di Corinto =|bThe siege of Corinth : an opera in three acts /|cRossini |aRossini, Gioacchino,|d1792-1868 |aSiège de Corinthe.|sVocal score.|lItalian"
"|aChild's play :|bfor string quartet /|cby Stanley Chepaitis |aChepaitis, Stanley"
"|aIl pastore svizerro de Mercadante /|cpar F. Liszt |aLiszt, Franz,|d1811-1886 |aSoirées italiennes.|pPastore svizzero"
"|aEvening river echoes :|ba chamber octet, for flute, clarinet, violin, viola, double bass, harp, piano and percussion /|cby Keva Vaughan-McMorrow |aVaughan-McMorrow, Keva"
"|aRenaud :|btragédie lyrique en 3 actes /|cSacchini ; paroles de Le Bœuf et Framery, d'après l'abbé Pellegrin ; réduite pour piano et chant par Eugène Gigout ; traduction italienne et introduction par M. A. de Lauzières-Thémines |aSacchini, Antonio,|d1730-1786 |aArmida (Renaud).|sVocal score.|lItalian & French"
"|aDixie girl :|bcharacteristic march two step /|cJ. Bodewalt Lampe |aLampe, J. Bodewalt|q(Jens Bodewalt),|d1869-1929"
"|aBioplasm :|bfor flute quartet /|cAlex Shapiro |aShapiro, Alex,|d1962-"
"|aFlos campi;|bsuite for solo viola, small chorus, and small orchestra.|cFull score |aVaughan Williams, Ralph,|d1872-1958 |aFlos campi"
"|aCosì fan tutte :|bopera buffa in due atti composta e ridotta per il cembalo /|cda W. A. Mozart |aMozart, Wolfgang Amadeus,|d1756-1791 |aCosì fan tutte.|sVocal score.|lGerman & Italian"
"|aToccatina /|cE.B.H |aHill, Edward Burlingame,|d1872-1960 |aToccatina,|mpiano"
"|aWaldscenen :|bneun Clavierstücke, Op. 82 /|cvon Robert Schumann |aSchumann, Robert,|d1810-1856 |aWaldscenen"
"|aPiano sonata no. 1 /|cTimothy Melbinger |aMelbinger, Timothy,|d1968- |aSonatas,|mpiano,|nno. 1"
"|aConcert-Stück :|blarghetto affettuoso, allegro passionato, marcia, e rondo giojoso, für das Pianoforte mit Begleitung des Orchesters, Op. 79 /|ccomponirt von Carl Maria von Weber ; für Pfte. allein |aWeber, Carl Maria von,|d1786-1826 |aKonzertstück |aNeue rechtmässige Ausg"
"|aNocturne for piano solo /|cGregory Youtz |aYoutz, Gregory,|d1956- |aNocturne,|mpiano"
"|aA key to Hamilton's Catechism of harmony and thorough bass :|bfor the use of teachers |aHamilton, James Alexander,|d1785-1845 |aSixth edition"
|aNew themes and modern gems :|ba new collection of the most desirable music for all occasions /|cselected and arranged for the church or parlor organ (with or without pedals) by Albert W. Berg
"|aPrelude /|cEdward Burlingame Hill |aHill, Edward Burlingame,|d1872-1960 |aPreludes,|mpiano"
"|aMethode nouvelle, ou, Principes generaux pour apprendre facilement la musique, et l'art de chanter /|cpar Mr. David |aDavid, François,|d18th cent"
"|aL'assedio di Corinto :|btragedia lirica in tre atti /|cGioacchino Rossini |aRossini, Gioacchino,|d1792-1868 |aSiège de Corinthe.|lItalian"
"|aLe nozze di Figaro :|bdramma giocoso in quattro atti : posto in musica et [sic.] ridotto per il cembalo /|cda W. A. Mozart |aMozart, Wolfgang Amadeus,|d1756-1791 |aNozze di Figaro.|sVocal score.|lGerman & Italian"
"|aQuatrième messe solennelle :|bà 4 & à 5 parties avec recitatifs, choeurs & accompagnement de grand orchestre /|ccomposée par L. Cherubini ; partition pour le piano arrangée par Charl. Zulehner |aCherubini, Luigi,|d1760-1842 |aMesse solennelle,|rC major|sVocal score"
"|aExercises journaliers :|bpour piano /|cpar Charles Tausig ; recueillis et classés d'après ses esquisses et ses manuscrites et precédés d'une préface par B. Ehlich ; traduites de l'allemend par Albert Renaud |aTausig, Carl,|d1841-1871 |aTägliche Studien"
|aMount Vernon bells :|bfor chorus of mixed voices /|cStephen Collins Foster ; arranged by N. Clifford Page ; text by M.B.C. Slade
"|aStephen C. Foster song album :|ba collection of the best known songs by this famous writer /|ccompiled by Louise Long |aFoster, Stephen Collins,|d1826-1864 |aSongs.|kSelections"
"|aSymphonie classique, op. 25 /|cSerge Prokofieff |aProkofiev, Sergey,|d1891-1953 |aSymphonies,|nno. 1, op. 25,|rD major"
"|aBring my brother back to me /|cwritten by Geo. Cooper ; composed by Stephen C. Foster |aFoster, Stephen Collins,|d1826-1864 |a[Earliest known 1st ed.]"
|aCadenzas /|cby Mathilde Marchesi ; [transcribed by Therese A. Strauss]
|aHundert neue Orgelstücke zur Uebung und für den kirchlichen Gebrauch /|cgesammelt und herausgegeben von Johann Paul Schumacher
"|aJourney through a shadow :|bfor flute and piano /|cJanet R. Mittelstaedt |aMittlestaedt, Janet R"
"|aTwinning :|bfor violin and piano /|cRichard Festinger |aFestinger, Richard"
"|aCartouche :|bkomische Oper in I Act /|cvon Wilhelm Fellechner ; Musik von H. Hofmann ; vollständiger Klavier-Auszug mit Text |aHofmann, Heinrich,|d1842-1902 |aCartouche.|sVocal score"
"|aUnder the willow she's sleeping :|bsong /|cwritten and composed by Stephen C. Foster |aFoster, Stephen Collins,|d1826-1864"
"|aIl flauto magico :|bdramma in due atti : composta e ridotto per il cembalo /|cda W. A. Mozart |aMozart, Wolfgang Amadeus,|d1756-1791 |aZauberflöte.|sVocal score.|lItalian & German"
"|aOuverture dell'opera Semiramide /|cdel Mo. Rossini ; ridotta per il piano-forte a 4 mani da Fco. Schoberlechner |aRossini, Gioacchino,|d1792-1868 |aSemiramide.|pSinfonia;|oarr"
"|aSouvenir d'Amérique :|b(Old folks at home"") : thême varié pour violon avec piano /|cpar Aug. Wilhelmj |aWilhelmj, August,|d1845-1908"""
"|aSixième trio, pour le pianoforte, violon et violoncelle [en mi? majeur], oeuvre 77 /|cpar G. Reissiger |aReissiger, Carl Gottlieb,|d1798-1859 |aTrios,|mpiano, strings,|nno. 6, op. 77,|rE? major"
"|aLegacies :|bfantasy-suite on American folk songs for piano four-hands /|cTerry McQuilkin |aMcQuilkin, Terry,|d1955-"
"|aSecond air italien :|bpour pianoforte, op. 84 /|ccomposé par Charles Mayer |aMayer, Charles,|d1799-1862 |aAir italien,|nop. 84"
"|aWas there a time ... /|c[words by] Dylan Thomas ; [music by] Scott Huston |aHuston, Scott,|d1916-1991"
"|aGrande marche heroique :|bpour le pianoforte à l'occasion du sacre de S. M. Nicolas I : Op. 66 /|cpar Franç. Schubert |aSchubert, Franz,|d1797-1828 |aGrande marche héroique;|oarr"
"|aSymphony in two movements :|bfor orchestra /|cLester Trimble |aTrimble, Lester,|d1923-1986 |aSymphonies,|nno. 1"
"|aElijah :|bop. 70 /|cMendelssohn |aMendelssohn-Bartholdy, Felix,|d1809-1847 |aElias.|lEnglish & German"
"|aZwölf Arien aus Kirchen Kantaten für eine Altstimme mit einem  obligaten Instrument und Klavier oder Orgel /|cJoh. Seb. Bach ; bearbeitet von Eusebius Mandyczewski |aBach, Johann Sebastian,|d1685-1750 |aCantatas|sVocal scores.|kSelections"
"|aDon Giovanni :|bossia, Il dissoluto punito : dramma giocoso in due atti : posto in musica e ridotto per il cembalo /|cda W. A. Mozart |aMozart, Wolfgang Amadeus,|d1756-1791 |aDon Giovanni.|sVocal score.|lGerman & Italian"
"|aSinging like the larks :|bfor mezzo-soprano and piano quintet /|cby Richard Pearson Thomas ; based on the writings of Willa Cather |aThomas, Richard Pearson,|d1957-"
"|aViolin concerto /|cG.C. Menotti |aMenotti, Gian Carlo,|d1911-2007 |aConcertos,|mviolin, orchestra"
"|aChants et chansons popularies de la France /|cnotices par DuMersan ; illustrée d'après les dessins de Mm. E. de Beaumont, Daubigny, Dubouloz, E. Giraud, Meissonier |aNouvelle éd"
"|aIl barbiere di Siviglia =|bThe barber of Seville : a comic opera in two acts /|cGioachino Rossini ; libretto by Cesare Sterbini ; the English version by Natalia Macfarren ; with an essay on the story of the opera by H.E. Krehbiel ; an appendix on traditions of performance by Estelle Liebling |aRossini, Gioacchino,|d1792-1868 |aBarbiere di Siviglia.|sVocal score.|lEnglish & Italian"
"|aFrühlings-Lied =|bChanson de printemps : pour le piano-forte, op. 79[a] /|ccomposé par Charles Mayer |aMayer, Charles,|d1799-1862"
"|aLob der Frauen :|bPolka-Mazurka für das Pianoforte, op. 315 /|ccomponirt von Johann Strauss |aStrauss, Johann,|d1825-1899 |aLob der Frauen|oarr"
"|aSymphony no. 1 in C major, op. 21 /|cLudwig van Beethoven |aBeethoven, Ludwig van,|d1770-1827 |aSymphonies,|nno. 1, op. 21,|rC major"
"|aThrough the Scaean Gates :|bfor alto, violin, violin, 'cello and piano /|cDuncan J. MacMillan |aMacMillan, Duncan Jay,|d1956-"
"|aTrio sonata for violin, clarinet, piano /|cFisher Tull |aTull, Fisher |aTrio sonata,|mpiano, clarinet, violin"
"|aNow let our mournful songs /|cRan Whitley |aWhitley, Howard Moran"
"|aKonzertante Symphonie für Violine und Viola, K.V. 364 /|cW.A. Mozart |aMozart, Wolfgang Amadeus,|d1756-1791 |aSinfonie concertanti,|mviolin, viola, orchestra,|nK. 364,|rE? major"
"|aVariationen und Fuge für Orchester über ein Thema von Mozart :|bopus 132 /|cMax Reger |aReger, Max,|d1873-1916 |aVariationen und Fuge über ein Thema von W.A. Mozart,|morchestra,|morchestra"
"|aCollected songs  /|cSamuel Barber |aBarber, Samuel,|d1910-1981 |aSongs.|kSelections |aFor high voice"
"|aSymphonie à grand orchestre /|ccomposée par J. Haydn |aHaydn, Joseph,|d1732-1809 |aSymphonies,|nH. I, 94,|rG major"
