"|a[Thomson archives] |aThomson, Edward,|cbp.,|d1810-1870"
"|a[Collection of Jacobite Rebellion and Prince Charles Edward Stuart Ephemera] |aHall, Virginius Cornick,|d1932-|ecollector"
"|aRecords|h[microform] |f1849-1953 |aConcordia Lutheran Church (Cincinnati, Ohio)"
