|aProceedings of the American Association for the Advancement of Science |aAmerican Association for the Advancement of Science
|aJahrbuch der Elektrochemie und angewandten physikalischen Chemie
|aAnnales de chimie et de physique
"|aTables annuelles de constantes et données numériques de chimie, de physique et de technologie /|cpubliées sous le patronage de l'Association internationale des Académies"
"|aThe Chemical gazette, or, Journal of practical chemistry, in all its applications to pharmacy, arts, and manufactures"
|aThomas scientific :|b[catalog] |aThomas Scientific (Firm)
|aPhysikalisch-chemisches Centralblatt.|bPhysico-chemical review. Revue physico-chimique ..
"|aAnales |aSociedad Química Argentina, Buenos Aires"
"|aThe Chemical age year book, diary & directory"
|aAnnual survey of American chemistry
|aDepartment of Chemistry of the University of Cincinnati alumni newsletter |aUniversity of Cincinnati.|bDepartment of Chemistry
|aBook of A.S.T.M. methods for chemical analysis of metals /|cAmerican Society for Testing Materials
|aNews /|cBeckman Center for the History of Chemistry |aNews (Beckman Center for the History of Chemistry)
|aBulletin de pharmacie
"|aChemiker Zeitung |aChemiker Zeitung (Heidelberg, Germany : 1970)"
"|aCHOC news /|cAmerican Chemical Society, Center for History of Chemistry, University of Pennsylvania"
|aBoltonia
|aLes Prix Nobel
|aBulletin de la Fédération des industries chimiques de Belgique |aFédération des industries chimiques de Belgique
|aJahresbericht über die Fortschritte der Chemie und verwandter Theile anderer Wissenschaften
|aHauptversammlung |aDeutsche Bunsen-Gesellschaft für Physikalische Chemie
"|aAngewandte Chemie |aAngewandte Chemie (Berlin, Germany)"
|aDie chemisch-technischen Mittheilungen der neuesten Zeit
|aArchiv für die theoretische Chemie /|cherausgegeben von D. Alexander Nikolaus Scherer
|aChemisch weekblad
|aGazzetta chimica Italiana
|aBulletin for the history of chemistry /|cDivision of the History of Chemistry of the American Chemical Society
|aAnnales Guébhard
|aZeitschrift für das chemische Grossgewerbe
|aThe chemical intelligencer
|aJournal of analytical chemistry
|aJahrbuch für Elektrochemie
"|aMitteilungen /|cGesellschaft Deutscher Chemiker, Fachgruppe Geschichte der Chemie |aMitteilungen (Gesellschaft Deutscher Chemiker. Fachgruppe Geschichte der Chemie)"
|aMonatshefte für Chemie und verwandte Teile anderer Wissenschaften :|bgesammelte Abhandlungen aus den Sitzungsberichten der Kaiserlichen Akademie der Wissenschaften
|aThe intellectual observer
|aBulletin de la Société chimique de Paris
|aChemist
"|aRudolf von Wagner's Jahres-Bericht über die Leistungen der chemischen Technologie, mit besonderer Berücksichtigung der Gewerbestatistik /|cfortgesetzt von Ferdinand Fischer"
"|aList of periodicals abstracted by Chemical abstracts, with key to library files and other information"
|aBritish nucleonic instruments
|aBulletin de l'Association Belge des Chimistes
|aChymia :|bannual studies in the history of chemistry
|aPolytechnisches Journal
|aBulletin des sociétés chimiques belges
"|aRepertorium der analytischen Chemie für Handel, Gewerbe und öffentliche Gesundheitspflege.|bWochenblatt für die gesamte angewandte Chemie"
"|aThe Annual of scientific discovery, or, Year-book of facts in science and art"
|aJahresbericht über die Fortschritte der Chemie und Mineralogie 
|aDeutsche Chemiker-Zeitschrift
|aJournal für die Chemie und Physik
|aDingler's polytechnisches Journal
|aAnnalen der Pharmacie
|aThe Bulletin of basic science research |aUniversity of Cincinnati.|bBasic Science Research Laboratory
|aBibliographies of chemists
"|aThe Chemist |aChemist (London, England : 1824)"
|aConférences |aSociété chimique de France
|aCorrosion reporter
|aThe Journal of analytical and applied chemistry
|aReview of American chemical research
"|aChemiker-Zeitung, chemische Apparatur"
|aJahrbuch der Elektrochemie
|aBulletin de la Société chimique de Belgique
|aWiener Chemiker-Zeitung
|aJahrbuch der chemie :|bBericht über die wichtigsten Fortschritte der Reinen und angewandten Chemie
"|aCollection of Czechoslovak chemical communications =|bCollection des travaux chimiques de Tchécoslovaquie |aCollection of Czechoslovak chemical communications (Prague, Czech Republic : 1947)"
|aZeitschrift für anorganische Chemie
|aJahres-Bericht über die Leistungen der chemischen Technologie /|cherausgegeben von Johannes Rudolf Wagner
|aMemorial lectures delivered before the Chemical Society |aChemical Society (Great Britain)
|aBulletin de la Société chimique de France.|pDocumentation
|aZeitschrift für Elektrotechnik und Elektrochemie
"|aAnnals of philosophy, or, Magazine of chemistry, mineralogy, mechanics, natural history, agriculture, and the arts"
|aZeitschrift für angewandte Chemie
|aSammlung chemischer und chemisch-technischer Vorträge
|aRevue générale des colloïdes
|aDecennial index to Chemical abstracts
|aZeitschrift für Chemie
|aHistorical studies in the physical sciences
|aStructure reports for ..
|aCollection tschechischer chemischer Forschungsarbeiten =|bCollection des travaux chimiques tchèques = Collection of Czech chemical communications
"|aAnnual report of the progress of chemistry, and the allied sciences, physics, mineralogy, and geology :|bincluding the applications of chemistry to pharmacy, medicine, agriculture, the arts and manufactures"
|aJournal für Chemie und Physik
|aQuarterly journal of the Indian Chemical Society
|aRittenhouse :|bjournal of the American scientific instrument enterprise
|aZeitschrift für Chemie und Industrie der Kolloide;|bKolloid-Zeitschrift
|aThe Hexagon of Alpha Chi Sigma
|aReports on the progress of applied chemistry |aSociety of Chemical Industry (Great Britain)
|aJournal für makromolekulare Chemie
"|aCanadian journal of research.|nSection B,|pChemical sciences"
|aThe American chemist
|aA survey of American chemistry
"|aHandels-Bericht von Gehe & Co. in Dresden |aGehe & Co. (Dresden, Germany)"
"|aAnnals of philosophy, natural history, chemistry, literature, agriculture, and the mechanical and fine arts"
|aCollection des travaux chimiques de Tchécoslovaquie =|bCollection of Czechoslovak chemical communications
|aJournal of the Association of Official Analytical Chemists
|aJahres-Bericht über die Fortschritte und Leistungen der chemischen Technologie und technischen Chemie /|cherausgegeben von Johannes Rudolf Wagner
|aChimie nouvelle
|aKolloid-Zeitschrift :|bZeitschrift für Reine und Angewandte Kolloidwissenschaft
"|aAngewandte Chemie.|nA,|pWissenschaftlicher Teil"
|aJahresbericht über die Fortschritte auf dem gebiete der reinen Chemie
|aArchiv für die gesammte Naturlehre
"|aBulletin de la Société chimique de France |aBulletin de la Sociéte chimique de France (Paris, France : 1946)"
|aStrukturbericht
|aAmerican men of science :|ba biographical directory
|aAnnals of philosophy
|aKagakushi kenky? /|cKagakushi Kenky?kai |aKagakushi kenky? (Kagakushi Kenky?kai (Japan))
|aRépertoire de chimie pure /|cSociété chimique de Paris
|aRecueil des travaux chimiques des Pays-Bas et de la Belgique
|aAnnales Guébhard-Séverine
"|aA Journal of natural philosophy, chemistry and the arts :|billustrated with engravings /|cby William Nicholson"
"|aAngewandte Chemie.|nAusgabe B,|pTechnisch-wirtschaftlicher Teil"
|aSummarized proceedings of the ... meeting ... together with the constitution and by-laws and rules of procedure ... and also the list of fellows and other members ... /|cAmerican Association for the Advancement of Science |aAmerican Association for the Advancement of Science
"|aRevue de chimie analytique appliquée à l'industrie, à l'agriculture, à la métallurgie, au commerce, à la pharmacie et aux sciences médicales ."
|aJournal of the Indian Chemical Society
"|aRecueil des travaux chimiques des Pays-Bas,|bpublié par Nedrelandsche chemische vereenignig."
|aThe chemical bond |aUniversity of Cincinnati.|bDepartment of Chemistry
|aZeitschrift für physikalische Chemie
|aTransactions of the Connecticut Academy of Arts and Sciences
"|aJahres-Bericht über die Leistungen der chemischen Technologie, mit besonderer Berücksichtigung der Gewerbestatistik"
|aDas Laboratorium
|aProceedings of the American Chemical Society |aAmerican Chemical Society
"|aZeitschrift für physikalische Chemie, Stöchiometrie und Verwandtschaftslehre"
|aJournal of the Association of Official Agricultural Chemists
|aReviews of pure and applied chemistry
"|aRecueil des travaux chimiques des Pays-Bas |aRecueil des travaux chimiques des Pays-Bas (Leiden, Netherlands : 1920)"
|aDahlemer Archivgespräche
|aThe Chemical who's who
|aChemistry |aUnesco.|bScience Cooperation Office for Latin America
|aAchema-Jahrbuch
|aColloid symposium monograph |aSymposium on Colloid Chemistry
|aBulletin de la Société chimique de France
|aJustus Liebigs Annalen der Chemie.|pSupplementband
|aAnnales de chimie
|aThe Chemists' year book
|aSummarized proceedings of the American Association for the Advancement of Science for the period from ... to .. |aAmerican Association for the Advancement of Science
|aReak?t?sionna?i?a sposobnost? organicheskikh soedinei?.|bOrganic reactivity |aTartu Riiklik Ülikool
|aStudies of the Institutum Divi Thomae |aInstitutum Divi Thomae
|aSummarized proceedings and a directory of members /|cAmerican Association for the Advancement of Science |aAmerican Association for the Advancement of Science
|aAdressbuch Deutscher Chemiker
|aLeaders in American science
|aBerichte der Deutschen Chemischen Gesellschaft [etc.] |aDeutsche Chemische Gesellschaft
|aChimie analytique
"|aJahrbuch für ökonomische Chemie und verwandte Fächer :|beine Sammlung des Wichtigsten aus der Landwirthschaftlichen Chemie, den mit derselben verwandten landwirthschaftlichen Gewerben und der Hauswirthschaft /|cvon Willibald Artus ."
"|aThe Chemical news and journal of industrial science; with which is incorporated the Chemical gazette.""|bA journal of practical chemistry in all its applications to pharmacy, arts and manufactures"""
"|aAnnales de l'Institut de géophysique & sciences diverses, Fondation Guébhard-Séverine |aInstitut de géophysique et sciences diverses (Neuchâtel, Switzerland)"
|aJournal für praktische Chemie
|aJustus Liebig's Annalen der Chemie und Pharmacie
|aThe popular science monthly
|aRépertoire de chimie appliquée /|cSociété chimique de Paris
|aDepartment of Chemistry of the University of Cincinnati newsletter |aUniversity of Cincinnati.|bDepartment of Chemistry
|aComptes rendus hebdomadaires des séances de l'Académie des sciences
"|aNotices of the proceedings at the meetings of the members of the Royal Institution of Great Britain, with abstracts of the discourses |aRoyal Institution of Great Britain"
"|aReports and papers of the research laboratory of the Tanners' Council of America, Inc., at the University of Cincinnati |aTanners' Council of America.|bDept. of Leather Research"
|aJahrbuch der Elektrochemie |aJahrbuch der Elektrochemie (1900)
|aMitgliederverzeichnis /|cherausgegeben von der Gesellschaft Deutscher Chemiker und Verlag Chemie
|aThe International scientist's directory
|aArchives internationales d'histoire des sciences
|aTaschen-Buch für Scheidekünstler und Apotheker
"|aAnnuaire de chimie :|bcomprenant les applications de cette science à la médecine et à la pharmacie, ou, Répertoire des découvertes et des nouveaux travaux en chimie faits dans les diverses parties de l'Europe"
"|aJahres-Bericht über die Fortschritte der chemischen Technologie für Fabrikanten, Hütten- und Forstleute, Cameralisten, Chemiker und Pharmaceuten /|cherausgegeben von Johannes Rudolf Wagner"
|aAmerican chemical journal
|aDirectory of the American Chemical Society |aAmerican Chemical Society
|aWho's who in science in Europe
|aList of members |aSociety of Chemical Industry (Great Britain).|bAmerican Section
|aChemisches Zentralblatt.|bVollständiges Repertorium für alle Zweige der Reinen und angewandten Chemie
|aJournal de pharmacie et des sciences accessoires
|aJournal de pharmacie et de chimie
|aReport of the ... Meeting of the British Association for the Advancement of Science |aBritish Association for the Advancement of Science.|bMeeting |aReport of the ... Meeting of the British Association for the Advancement of Science (1833)
|aChrysopœia
|aChemistry
|aSummarized proceedings ... including a chapter on the background and origin of the association and a directory of fellows and other members /|cAmerican Association for the Advancement of Science |aAmerican Association for the Advancement of Science
"|aZeitschrift für physikalische Chemie.|nAbteilung A,|pChemische Thermodynamik, Kinetik, Elektrochemie, Eigenschaftslehre"
"|aIndustrial research laboratories of the United States, including consulting research laboratories"
|aZeitschrift für Elektrochemie und angewandte physikalische Chemie :|bherausgegeben von der Deutsche Bunsen-Gesellschaft für Angewandte
"|aZeitschrift für Elektrochemie :|borgan der Deutschen Elektrochemischen Gesellschaft |aZeitschrift für Elektrochemie (Halle an der Saale, Germany)"
|aJahrbuch der organischen Chemie
|aBulletin de la Société chimique de France.|pMémoires
|aZeitschrift für anorganische und allgemeine Chemie
|aMuseumsbrief /|cMuseum der Göttinger Chemie ; referent :Günther Beer |aMuseum der Göttinger Chemie
|aJournal für technische und ökonomische Chemie
